frame,left,right,diff,decision
frame_000049.jpg,0.003868,0.007202,-0.003334,left
frame_000050.jpg,0.004759,0.004763,-0.000005,left
frame_000051.jpg,-0.002474,-0.001795,-0.000679,left
frame_000052.jpg,-0.002915,-0.001342,-0.001573,left
frame_000053.jpg,-0.003294,-0.001268,-0.002026,left
frame_000054.jpg,-0.003177,-0.000880,-0.002297,left
frame_000055.jpg,-0.001324,0.006883,-0.008206,left
frame_000056.jpg,-0.003928,0.008760,-0.012688,left
frame_000057.jpg,-0.004673,0.009705,-0.014378,left
frame_000058.jpg,-0.005045,0.010055,-0.015100,left
frame_000059.jpg,-0.001264,0.005276,-0.006539,left
frame_000060.jpg,0.005915,0.007961,-0.002045,left
frame_000061.jpg,0.007783,0.006672,0.001111,right
frame_000062.jpg,0.008996,0.006070,0.002926,right
frame_000063.jpg,0.006964,0.002915,0.004049,right
frame_000064.jpg,0.005260,0.002638,0.002623,right
frame_000065.jpg,0.005578,0.006388,-0.000810,left
frame_000066.jpg,-0.001453,0.006464,-0.007917,left
frame_000067.jpg,-0.006988,0.002579,-0.009566,left
frame_000068.jpg,-0.002920,0.003642,-0.006563,left
frame_000069.jpg,0.008045,0.006545,0.001500,right
frame_000070.jpg,-0.000761,-0.001441,0.000679,right
frame_000071.jpg,-0.000607,-0.000985,0.000378,right
frame_000072.jpg,-0.000876,-0.000446,-0.000430,left
frame_000073.jpg,-0.001327,-0.000209,-0.001118,left
frame_000074.jpg,-0.001654,0.007124,-0.008778,left
frame_000075.jpg,-0.003690,0.008943,-0.012633,left
frame_000076.jpg,-0.004738,0.009797,-0.014536,left
frame_000077.jpg,-0.005096,0.010079,-0.015174,left
frame_000078.jpg,-0.005364,0.010269,-0.015632,left
frame_000079.jpg,-0.005479,0.010275,-0.015754,left
frame_000080.jpg,-0.005316,0.010262,-0.015579,left
frame_000081.jpg,0.001283,0.007270,-0.005987,left
frame_000082.jpg,0.007170,0.006888,0.000282,right
frame_000083.jpg,0.009460,0.005543,0.003917,right
frame_000084.jpg,0.010253,0.004736,0.005518,right
frame_000085.jpg,0.010717,0.002314,0.008403,right
frame_000086.jpg,0.003731,0.001044,0.002687,right
frame_000087.jpg,0.006999,0.002322,0.004678,right
frame_000088.jpg,0.004517,0.005516,-0.000999,left
frame_000089.jpg,0.000321,0.004973,-0.004652,left
frame_000090.jpg,-0.002960,0.001046,-0.004006,left
frame_000091.jpg,0.000782,-0.002476,0.003259,right
frame_000092.jpg,0.000003,0.001108,-0.001105,left
frame_000093.jpg,-0.003194,0.003425,-0.006619,left
frame_000094.jpg,-0.003847,0.004857,-0.008704,left
frame_000095.jpg,-0.005223,0.005482,-0.010705,left
frame_000096.jpg,-0.002164,0.007168,-0.009331,left
frame_000097.jpg,-0.004438,0.009260,-0.013698,left
frame_000098.jpg,-0.004858,0.009912,-0.014770,left
frame_000099.jpg,-0.005336,0.010169,-0.015504,left
frame_000100.jpg,0.001147,0.006960,-0.005813,left
frame_000101.jpg,0.008115,0.007544,0.000571,right
frame_000102.jpg,0.008525,0.009148,-0.000623,left
frame_000103.jpg,0.009452,0.008611,0.000842,right
frame_000104.jpg,0.006148,0.004186,0.001962,right
frame_000105.jpg,0.009298,0.004947,0.004351,right
frame_000106.jpg,0.007133,0.006490,0.000643,right
frame_000107.jpg,0.000603,0.006948,-0.006345,left
frame_000108.jpg,-0.006984,0.001276,-0.008260,left
frame_000109.jpg,-0.001600,0.006751,-0.008351,left
frame_000110.jpg,0.004570,0.006702,-0.002131,left
frame_000111.jpg,0.000030,0.001397,-0.001368,left
frame_000112.jpg,-0.000347,0.001564,-0.001911,left
frame_000113.jpg,0.000074,0.001632,-0.001559,left
frame_000114.jpg,-0.001839,0.007227,-0.009067,left
frame_000115.jpg,-0.003905,0.008986,-0.012891,left
frame_000116.jpg,-0.005250,0.009860,-0.015109,left
frame_000117.jpg,-0.005244,0.010213,-0.015457,left
frame_000118.jpg,-0.005287,0.010185,-0.015472,left
frame_000119.jpg,-0.007381,0.006387,-0.013768,left
frame_000120.jpg,0.002966,0.009256,-0.006290,left
frame_000121.jpg,0.005387,0.008380,-0.002993,left
frame_000122.jpg,0.007048,0.007114,-0.000066,left
frame_000123.jpg,0.006916,0.006545,0.000370,right
frame_000124.jpg,0.007914,0.006549,0.001366,right
frame_000125.jpg,0.002854,0.002605,0.000249,right
frame_000126.jpg,0.006206,0.004080,0.002126,right
frame_000127.jpg,0.004679,0.006412,-0.001733,left
frame_000128.jpg,-0.001138,0.002305,-0.003442,left
frame_000129.jpg,-0.006051,0.000431,-0.006482,left
frame_000130.jpg,0.001350,0.006321,-0.004971,left
frame_000131.jpg,-0.000764,0.001338,-0.002102,left
frame_000132.jpg,-0.000083,0.005782,-0.005865,left
frame_000133.jpg,-0.000322,0.007228,-0.007551,left
frame_000134.jpg,-0.000337,0.007536,-0.007873,left
frame_000135.jpg,-0.001398,0.007007,-0.008405,left
frame_000136.jpg,-0.004484,0.008933,-0.013417,left
frame_000137.jpg,-0.006128,0.010354,-0.016482,left
frame_000138.jpg,-0.005640,0.010581,-0.016221,left
frame_000139.jpg,-0.008732,0.010127,-0.018859,left
frame_000140.jpg,-0.009512,0.007518,-0.017029,left
frame_000141.jpg,0.003485,0.009552,-0.006067,left
frame_000142.jpg,0.006290,0.007816,-0.001527,left
frame_000143.jpg,0.007688,0.006577,0.001110,right
frame_000144.jpg,0.008854,0.005984,0.002870,right
frame_000145.jpg,0.008823,0.005937,0.002887,right
frame_000146.jpg,0.009669,0.004212,0.005456,right
frame_000147.jpg,0.007678,0.004596,0.003082,right
frame_000148.jpg,0.010233,0.003428,0.006805,right
frame_000149.jpg,0.007295,0.005776,0.001519,right
frame_000150.jpg,0.000916,0.003745,-0.002829,left
frame_000151.jpg,-0.005179,0.001034,-0.006214,left
frame_000152.jpg,0.003775,0.001591,0.002184,right
frame_000153.jpg,-0.002569,-0.000077,-0.002492,left
frame_000154.jpg,-0.005342,0.004575,-0.009917,left
frame_000155.jpg,-0.007970,0.006921,-0.014891,left
frame_000156.jpg,-0.008854,0.007912,-0.016766,left
frame_000157.jpg,-0.001420,0.006833,-0.008253,left
frame_000158.jpg,-0.003559,0.008734,-0.012293,left
frame_000159.jpg,-0.004347,0.009545,-0.013893,left
frame_000160.jpg,-0.004914,0.009855,-0.014769,left
frame_000161.jpg,-0.005295,0.010272,-0.015568,left
frame_000162.jpg,-0.005599,0.010463,-0.016062,left
frame_000163.jpg,0.001095,0.007293,-0.006198,left
frame_000164.jpg,0.008504,0.007660,0.000844,right
frame_000165.jpg,0.022299,0.025513,-0.003214,left
frame_000166.jpg,0.022522,0.024995,-0.002472,left
frame_000167.jpg,0.022195,0.024673,-0.002478,left
frame_000168.jpg,0.012052,0.012080,-0.000028,left
frame_000169.jpg,0.013043,0.014527,-0.001484,left
frame_000170.jpg,0.013146,0.008157,0.004990,right
frame_000171.jpg,0.006603,0.003692,0.002911,right
frame_000172.jpg,0.004100,0.003109,0.000991,right
frame_000173.jpg,0.001848,0.003285,-0.001437,left
frame_000174.jpg,0.004643,0.000974,0.003668,right
frame_000175.jpg,0.001560,0.000377,0.001183,right
frame_000176.jpg,-0.000070,0.000307,-0.000377,left
frame_000177.jpg,-0.000252,0.001399,-0.001651,left
frame_000178.jpg,-0.001422,0.006992,-0.008414,left
frame_000179.jpg,-0.003264,0.008535,-0.011799,left
frame_000180.jpg,-0.004411,0.009454,-0.013865,left
frame_000181.jpg,-0.004877,0.009990,-0.014867,left
frame_000182.jpg,-0.005140,0.010165,-0.015304,left
frame_000183.jpg,-0.005748,0.010287,-0.016035,left
frame_000184.jpg,-0.001877,0.005638,-0.007515,left
frame_000185.jpg,0.007825,0.007916,-0.000091,left
frame_000186.jpg,0.009625,0.008996,0.000629,right
frame_000187.jpg,0.008784,0.009355,-0.000571,left
frame_000188.jpg,0.009739,0.009153,0.000585,right
frame_000189.jpg,0.006540,0.003979,0.002562,right
frame_000190.jpg,0.009597,0.004436,0.005161,right
frame_000191.jpg,0.006591,0.006561,0.000029,right
frame_000192.jpg,-0.000479,0.006057,-0.006536,left
frame_000193.jpg,-0.003502,0.000691,-0.004193,left
frame_000194.jpg,0.006381,0.007118,-0.000738,left
frame_000195.jpg,0.003534,0.001722,0.001812,right
frame_000196.jpg,-0.000300,-0.000337,0.000037,right
frame_000197.jpg,-0.001361,0.000908,-0.002269,left
frame_000198.jpg,-0.001288,0.001306,-0.002595,left
frame_000199.jpg,-0.001679,0.007072,-0.008751,left
frame_000200.jpg,-0.003586,0.008897,-0.012483,left
frame_000201.jpg,-0.005156,0.010030,-0.015186,left
frame_000202.jpg,-0.005497,0.010391,-0.015888,left
frame_000203.jpg,-0.005394,0.010393,-0.015788,left
frame_000204.jpg,-0.005629,0.010422,-0.016050,left
frame_000205.jpg,-0.005480,0.010466,-0.015946,left
frame_000206.jpg,-0.005633,0.010484,-0.016118,left
frame_000207.jpg,-0.006156,0.008289,-0.014445,left
frame_000208.jpg,0.004081,0.011847,-0.007766,left
frame_000209.jpg,0.006364,0.010524,-0.004161,left
frame_000210.jpg,0.008240,0.009226,-0.000987,left
frame_000211.jpg,0.007993,0.008311,-0.000319,left
frame_000212.jpg,0.005804,0.005844,-0.000040,left
frame_000213.jpg,0.008421,0.004583,0.003837,right
frame_000214.jpg,0.007367,0.007437,-0.000070,left
frame_000215.jpg,0.001170,0.009787,-0.008616,left
frame_000216.jpg,-0.004224,0.002503,-0.006727,left
frame_000217.jpg,0.011244,0.009552,0.001691,right
frame_000218.jpg,0.000345,0.000092,0.000253,right
frame_000219.jpg,-0.000872,0.000569,-0.001441,left
frame_000220.jpg,-0.000838,0.000900,-0.001738,left
frame_000221.jpg,-0.000705,0.000886,-0.001591,left
frame_000222.jpg,0.005243,0.000204,0.005039,right
frame_000223.jpg,0.007423,-0.001421,0.008844,right
frame_000224.jpg,0.008701,-0.002531,0.011232,right
frame_000225.jpg,0.009259,-0.002986,0.012245,right
frame_000226.jpg,0.009526,-0.003377,0.012903,right
frame_000227.jpg,0.009657,-0.003427,0.013084,right
frame_000228.jpg,0.005437,-0.005772,0.011209,right
frame_000229.jpg,0.005862,-0.007215,0.013077,right
frame_000230.jpg,0.008829,0.000755,0.008074,right
frame_000231.jpg,0.007839,0.001421,0.006418,right
frame_000232.jpg,0.007966,0.001554,0.006412,right
frame_000233.jpg,0.007960,0.001628,0.006332,right
frame_000234.jpg,0.007927,0.001676,0.006251,right
frame_000235.jpg,0.005937,-0.000254,0.006191,right
frame_000236.jpg,0.007615,0.005346,0.002269,right
frame_000237.jpg,0.003655,0.006793,-0.003138,left
frame_000238.jpg,0.000228,0.005020,-0.004792,left
frame_000239.jpg,-0.007192,0.002775,-0.009967,left
frame_000240.jpg,0.002949,0.003171,-0.000222,left
frame_000241.jpg,0.000501,-0.001827,0.002328,right
frame_000242.jpg,-0.002725,-0.001090,-0.001635,left
frame_000243.jpg,-0.003631,-0.000314,-0.003317,left
frame_000244.jpg,-0.004778,0.000757,-0.005535,left
frame_000245.jpg,-0.004995,0.001152,-0.006147,left
frame_000246.jpg,0.005345,0.000108,0.005236,right
frame_000247.jpg,0.007173,-0.001344,0.008518,right
frame_000248.jpg,0.008319,-0.002558,0.010877,right
frame_000249.jpg,0.009037,-0.002971,0.012008,right
frame_000250.jpg,0.009910,-0.003749,0.013659,right
frame_000251.jpg,0.010103,-0.001081,0.011184,right
frame_000252.jpg,0.012802,0.003320,0.009482,right
frame_000253.jpg,0.012647,0.003359,0.009288,right
frame_000254.jpg,0.012714,0.003331,0.009383,right
frame_000255.jpg,0.009859,0.000668,0.009191,right
frame_000256.jpg,0.008600,0.002145,0.006455,right
frame_000257.jpg,0.008404,0.007001,0.001403,right
frame_000258.jpg,0.001341,0.006863,-0.005522,left
frame_000259.jpg,-0.003979,0.004461,-0.008440,left
frame_000260.jpg,0.004422,0.003749,0.000672,right
frame_000261.jpg,0.002920,0.002391,0.000529,right
frame_000262.jpg,-0.000701,-0.001253,0.000551,right
frame_000263.jpg,-0.000294,-0.001452,0.001158,right
frame_000264.jpg,-0.000127,-0.000756,0.000629,right
frame_000265.jpg,0.005387,0.000114,0.005274,right
frame_000266.jpg,0.007494,-0.001673,0.009166,right
frame_000267.jpg,0.008459,-0.002397,0.010856,right
frame_000268.jpg,0.009147,-0.002926,0.012073,right
frame_000269.jpg,0.009583,-0.003383,0.012966,right
frame_000270.jpg,0.009804,-0.003750,0.013554,right
frame_000271.jpg,0.014777,0.005807,0.008969,right
frame_000272.jpg,0.015159,0.005550,0.009609,right
frame_000273.jpg,0.014289,0.005336,0.008953,right
frame_000274.jpg,0.014001,0.005700,0.008300,right
frame_000275.jpg,0.006881,-0.000207,0.007088,right
frame_000276.jpg,0.010449,0.001174,0.009276,right
frame_000277.jpg,0.007357,0.004722,0.002634,right
frame_000278.jpg,0.003032,0.005750,-0.002717,left
frame_000279.jpg,-0.003071,0.001534,-0.004605,left
frame_000280.jpg,0.018159,0.016045,0.002114,right
frame_000281.jpg,0.004524,0.000944,0.003580,right
frame_000282.jpg,0.003280,-0.001747,0.005027,right
frame_000283.jpg,0.003289,-0.001997,0.005286,right
frame_000284.jpg,0.002880,-0.001969,0.004849,right
frame_000285.jpg,0.005402,0.000083,0.005319,right
frame_000286.jpg,0.007710,-0.001796,0.009506,right
frame_000287.jpg,0.008883,-0.002685,0.011567,right
frame_000288.jpg,0.009530,-0.003190,0.012720,right
frame_000289.jpg,0.009705,-0.003692,0.013397,right
frame_000290.jpg,0.009954,-0.003764,0.013717,right
frame_000291.jpg,0.007653,-0.012038,0.019691,right
frame_000292.jpg,0.009753,-0.003812,0.013565,right
frame_000293.jpg,0.010643,-0.000420,0.011063,right
frame_000294.jpg,0.010020,-0.000105,0.010125,right
frame_000295.jpg,0.010396,0.000250,0.010147,right
frame_000296.jpg,0.010435,0.000404,0.010031,right
frame_000297.jpg,0.008071,0.002049,0.006022,right
frame_000298.jpg,0.008306,0.002831,0.005476,right
frame_000299.jpg,0.007790,0.004683,0.003107,right
frame_000300.jpg,-0.002514,0.001398,-0.003912,left
frame_000301.jpg,-0.005436,0.003286,-0.008722,left
frame_000302.jpg,0.008947,0.009497,-0.000551,left
frame_000303.jpg,0.000526,0.000242,0.000284,right
frame_000304.jpg,0.001322,-0.004661,0.005983,right
frame_000305.jpg,0.002437,-0.005789,0.008226,right
frame_000306.jpg,0.003152,-0.006587,0.009739,right
frame_000307.jpg,0.005431,0.000168,0.005263,right
frame_000308.jpg,0.007411,-0.001508,0.008919,right
frame_000309.jpg,0.008469,-0.002323,0.010792,right
frame_000310.jpg,0.009162,-0.002941,0.012103,right
frame_000311.jpg,0.009632,-0.003478,0.013110,right
frame_000312.jpg,0.005832,-0.008732,0.014565,right
frame_000313.jpg,0.010663,0.000756,0.009907,right
frame_000314.jpg,0.008940,0.000695,0.008245,right
frame_000315.jpg,0.008506,0.001170,0.007335,right
frame_000316.jpg,0.009022,0.002225,0.006797,right
frame_000317.jpg,0.005611,0.001222,0.004389,right
frame_000318.jpg,0.009713,0.002775,0.006938,right
frame_000319.jpg,0.004775,0.005800,-0.001025,left
frame_000320.jpg,-0.000838,0.006001,-0.006840,left
frame_000321.jpg,-0.007971,0.002532,-0.010503,left
frame_000322.jpg,-0.001305,0.003940,-0.005245,left
frame_000323.jpg,-0.001069,0.004219,-0.005288,left
frame_000324.jpg,-0.001095,-0.001469,0.000374,right
frame_000325.jpg,0.000206,-0.003105,0.003311,right
frame_000326.jpg,0.005438,0.000188,0.005249,right
frame_000327.jpg,0.007313,-0.001356,0.008669,right
frame_000328.jpg,0.008475,-0.002329,0.010804,right
frame_000329.jpg,0.009070,-0.002943,0.012014,right
frame_000330.jpg,0.009459,-0.003251,0.012710,right
frame_000331.jpg,0.014402,0.005955,0.008447,right
frame_000332.jpg,0.013700,0.003444,0.010257,right
frame_000333.jpg,0.013090,0.003019,0.010071,right
frame_000334.jpg,0.013732,0.003360,0.010371,right
frame_000335.jpg,0.012524,0.002297,0.010227,right
frame_000336.jpg,0.008012,0.003657,0.004355,right
frame_000337.jpg,0.008632,0.005882,0.002750,right
frame_000338.jpg,-0.001099,0.003759,-0.004858,left
frame_000339.jpg,-0.005090,0.004879,-0.009969,left
frame_000340.jpg,0.001614,0.004527,-0.002913,left
frame_000341.jpg,0.001613,0.003003,-0.001390,left
frame_000342.jpg,-0.000101,-0.000841,0.000741,right
frame_000343.jpg,0.000090,-0.001181,0.001271,right
frame_000344.jpg,0.000231,-0.001466,0.001698,right
frame_000345.jpg,0.005121,0.000329,0.004791,right
frame_000346.jpg,0.007196,-0.001277,0.008473,right
frame_000347.jpg,0.008511,-0.002582,0.011093,right
frame_000348.jpg,0.009402,-0.003344,0.012746,right
frame_000349.jpg,0.009722,-0.003420,0.013141,right
frame_000350.jpg,0.009545,-0.003534,0.013078,right
frame_000351.jpg,0.005754,-0.008671,0.014424,right
frame_000352.jpg,0.011157,0.000745,0.010412,right
frame_000353.jpg,0.012749,0.003415,0.009334,right
frame_000354.jpg,0.012853,0.003335,0.009518,right
frame_000355.jpg,0.012792,0.003255,0.009536,right
frame_000356.jpg,0.012268,0.002618,0.009650,right
frame_000357.jpg,0.008167,0.001375,0.006792,right
frame_000358.jpg,0.008750,0.005431,0.003319,right
frame_000359.jpg,0.001058,0.004215,-0.003157,left
frame_000360.jpg,-0.000737,0.008399,-0.009137,left
frame_000361.jpg,-0.006106,0.001803,-0.007910,left
frame_000362.jpg,0.001805,0.003985,-0.002180,left
frame_000363.jpg,0.000510,0.001040,-0.000530,left
frame_000364.jpg,-0.000464,-0.003943,0.003479,right
frame_000365.jpg,0.000460,-0.004988,0.005448,right
frame_000366.jpg,0.005137,0.000256,0.004882,right
frame_000367.jpg,0.007451,-0.001448,0.008899,right
frame_000368.jpg,0.008564,-0.002438,0.011002,right
frame_000369.jpg,0.009190,-0.002943,0.012134,right
frame_000370.jpg,0.009646,-0.003294,0.012940,right
frame_000371.jpg,0.008579,-0.007089,0.015668,right
frame_000372.jpg,0.009258,-0.002928,0.012186,right
frame_000373.jpg,0.009591,-0.000111,0.009702,right
frame_000374.jpg,0.008881,0.000192,0.008689,right
frame_000375.jpg,0.008484,0.000461,0.008023,right
frame_000376.jpg,0.009156,0.001731,0.007425,right
frame_000377.jpg,0.010274,0.002460,0.007814,right
frame_000378.jpg,0.005365,0.002109,0.003256,right
frame_000379.jpg,0.007275,0.002172,0.005103,right
frame_000380.jpg,0.008037,0.008122,-0.000086,left
frame_000381.jpg,-0.000045,0.005605,-0.005650,left
frame_000382.jpg,-0.003064,0.001688,-0.004752,left
frame_000383.jpg,0.002065,0.000046,0.002019,right
frame_000384.jpg,0.000816,-0.001187,0.002003,right
frame_000385.jpg,0.000559,-0.005583,0.006142,right
frame_000386.jpg,0.001906,-0.006753,0.008659,right
frame_000387.jpg,0.005520,-0.000031,0.005551,right
frame_000388.jpg,0.007591,-0.001641,0.009232,right
frame_000389.jpg,0.008995,-0.002877,0.011872,right
frame_000390.jpg,0.009370,-0.003216,0.012586,right
frame_000391.jpg,0.009939,-0.003750,0.013689,right
frame_000392.jpg,0.008792,-0.007334,0.016126,right
frame_000393.jpg,0.009610,-0.002646,0.012255,right
frame_000394.jpg,0.013390,0.003097,0.010293,right
frame_000395.jpg,0.012907,0.003157,0.009750,right
frame_000396.jpg,0.013021,0.003278,0.009743,right
frame_000397.jpg,0.011817,0.003711,0.008106,right
frame_000398.jpg,0.010733,0.003126,0.007608,right
frame_000399.jpg,0.008075,0.003749,0.004326,right
frame_000400.jpg,0.009319,0.003111,0.006208,right
frame_000401.jpg,0.009196,0.008102,0.001094,right
frame_000402.jpg,0.001763,0.001368,0.000394,right
frame_000403.jpg,-0.000576,0.000811,-0.001387,left
frame_000404.jpg,-0.005022,-0.001728,-0.003294,left
frame_000405.jpg,0.002072,-0.004007,0.006079,right
frame_000406.jpg,0.001588,-0.005829,0.007417,right
frame_000407.jpg,0.001674,-0.006092,0.007766,right
frame_000408.jpg,0.005751,-0.001951,0.007703,right
frame_000409.jpg,0.008353,-0.004196,0.012550,right
frame_000410.jpg,0.009805,-0.005531,0.015337,right
frame_000411.jpg,0.005957,-0.004806,0.010763,right
frame_000412.jpg,0.009444,0.004172,0.005272,right
frame_000413.jpg,0.009211,0.005656,0.003554,right
frame_000414.jpg,0.008456,0.004828,0.003628,right
frame_000415.jpg,0.008298,0.004972,0.003326,right
frame_000416.jpg,0.008639,0.003741,0.004898,right
frame_000417.jpg,0.005280,-0.001317,0.006597,right
frame_000418.jpg,0.011789,0.004415,0.007373,right
frame_000419.jpg,0.005259,0.003357,0.001902,right
frame_000420.jpg,0.001065,0.008021,-0.006956,left
frame_000421.jpg,-0.006382,0.000375,-0.006757,left
frame_000422.jpg,0.004367,0.007046,-0.002678,left
frame_000423.jpg,0.004471,0.003152,0.001319,right
frame_000424.jpg,0.003707,0.000965,0.002742,right
frame_000425.jpg,0.003868,0.000902,0.002966,right
frame_000426.jpg,0.004089,0.000317,0.003773,right
frame_000427.jpg,-0.008511,0.007837,-0.016348,left
frame_000428.jpg,-0.013084,0.011349,-0.024433,left
frame_000429.jpg,-0.016964,0.013589,-0.030553,left
frame_000430.jpg,-0.018292,0.015025,-0.033318,left
frame_000431.jpg,-0.020619,0.016309,-0.036928,left
frame_000432.jpg,-0.023087,0.017892,-0.040979,left
frame_000433.jpg,-0.019111,0.014137,-0.033248,left
frame_000434.jpg,-0.014217,0.014785,-0.029002,left
frame_000435.jpg,-0.012439,0.013309,-0.025748,left
frame_000436.jpg,-0.008302,0.010754,-0.019056,left
frame_000437.jpg,-0.004643,0.007812,-0.012454,left
frame_000438.jpg,-0.002447,0.006305,-0.008753,left
frame_000439.jpg,-0.001379,0.005445,-0.006824,left
frame_000440.jpg,0.005036,0.008518,-0.003482,left
frame_000441.jpg,0.008750,0.005880,0.002870,right
frame_000442.jpg,0.008261,0.006187,0.002074,right
frame_000443.jpg,0.008237,0.006450,0.001787,right
frame_000444.jpg,0.002697,0.005229,-0.002532,left
frame_000445.jpg,-0.001511,0.005237,-0.006747,left
frame_000446.jpg,0.003528,0.008796,-0.005268,left
frame_000447.jpg,-0.000637,0.002044,-0.002681,left
frame_000448.jpg,-0.002224,0.005030,-0.007254,left
frame_000449.jpg,0.000154,0.001369,-0.001216,left
frame_000450.jpg,0.001606,-0.000189,0.001795,right
frame_000451.jpg,0.002274,-0.001083,0.003357,right
frame_000452.jpg,0.002317,-0.001411,0.003728,right
frame_000453.jpg,0.002434,-0.001157,0.003591,right
frame_000454.jpg,0.002686,-0.001667,0.004353,right
frame_000455.jpg,0.002578,-0.001574,0.004152,right
frame_000456.jpg,-0.008082,0.007868,-0.015950,left
frame_000457.jpg,-0.012199,0.011098,-0.023297,left
frame_000458.jpg,-0.016097,0.013215,-0.029312,left
frame_000459.jpg,-0.018791,0.015066,-0.033857,left
frame_000460.jpg,-0.021200,0.016615,-0.037814,left
frame_000461.jpg,-0.025200,0.018853,-0.044053,left
frame_000462.jpg,-0.032161,0.023310,-0.055472,left
frame_000463.jpg,-0.057861,0.047546,-0.105408,left
frame_000464.jpg,-0.077994,0.056447,-0.134441,left
frame_000465.jpg,-0.092596,0.069582,-0.162178,left
frame_000466.jpg,-0.095694,0.078469,-0.174162,left
frame_000467.jpg,-0.096702,0.082221,-0.178923,left
frame_000468.jpg,-0.064564,0.096412,-0.160976,left
frame_000469.jpg,0.081558,0.162891,-0.081333,left
frame_000470.jpg,0.213750,0.206508,0.007242,right
frame_000471.jpg,0.216726,0.208586,0.008140,right
frame_000472.jpg,0.214267,0.206456,0.007811,right
frame_000473.jpg,0.212115,0.203779,0.008336,right
frame_000474.jpg,0.213464,0.203822,0.009641,right
frame_000475.jpg,0.213690,0.204107,0.009583,right
frame_000476.jpg,0.213516,0.203909,0.009606,right
frame_000477.jpg,0.213489,0.203842,0.009647,right
frame_000478.jpg,0.213434,0.203846,0.009588,right
frame_000479.jpg,0.213450,0.203756,0.009694,right
frame_000480.jpg,0.213527,0.203917,0.009610,right
frame_000481.jpg,0.213432,0.203854,0.009578,right
frame_000482.jpg,-0.008437,0.007862,-0.016299,left
frame_000483.jpg,-0.012533,0.011363,-0.023896,left
frame_000484.jpg,-0.015137,0.013060,-0.028198,left
frame_000485.jpg,-0.017192,0.014307,-0.031499,left
frame_000486.jpg,-0.018689,0.015370,-0.034060,left
frame_000487.jpg,-0.020718,0.016427,-0.037146,left
frame_000488.jpg,-0.022891,0.017909,-0.040800,left
frame_000489.jpg,-0.027247,0.020445,-0.047692,left
frame_000490.jpg,-0.025358,0.018175,-0.043534,left
frame_000491.jpg,-0.013052,0.017107,-0.030158,left
frame_000492.jpg,-0.003405,0.008927,-0.012332,left
frame_000493.jpg,0.002741,0.005009,-0.002268,left
frame_000494.jpg,0.005825,0.003724,0.002102,right
frame_000495.jpg,0.007904,0.003867,0.004038,right
frame_000496.jpg,0.007661,0.007396,0.000265,right
