frame,left,right,diff,decision
frame_000126.jpg,0.005792,0.004556,0.001235,right
frame_000127.jpg,0.003963,0.007174,-0.003211,left
frame_000128.jpg,-0.001121,0.002342,-0.003464,left
frame_000129.jpg,-0.004939,-0.000419,-0.004520,left
frame_000130.jpg,0.002732,0.004950,-0.002218,left
frame_000131.jpg,-0.000470,0.000318,-0.000787,left
frame_000132.jpg,0.000320,0.005339,-0.005019,left
frame_000133.jpg,0.000507,0.005325,-0.004818,left
frame_000134.jpg,0.000543,0.005434,-0.004891,left
frame_000135.jpg,-0.001637,0.007153,-0.008790,left
frame_000136.jpg,-0.001644,0.007108,-0.008752,left
frame_000137.jpg,-0.001673,0.007011,-0.008684,left
frame_000138.jpg,-0.001398,0.006888,-0.008286,left
frame_000139.jpg,-0.001827,0.005157,-0.006984,left
frame_000140.jpg,-0.002800,0.002265,-0.005065,left
frame_000141.jpg,0.007961,0.006664,0.001298,right
frame_000142.jpg,0.007562,0.006769,0.000793,right
frame_000143.jpg,0.008819,0.007093,0.001726,right
frame_000144.jpg,0.009339,0.006563,0.002776,right
frame_000145.jpg,0.007949,0.006856,0.001093,right
frame_000146.jpg,0.008352,0.004985,0.003367,right
frame_000147.jpg,0.005431,0.006046,-0.000615,left
frame_000148.jpg,0.009665,0.004244,0.005421,right
frame_000149.jpg,0.005319,0.007780,-0.002461,left
frame_000150.jpg,0.000309,0.004641,-0.004333,left
frame_000151.jpg,-0.004127,0.000188,-0.004315,left
frame_000152.jpg,0.004681,-0.000566,0.005247,right
frame_000153.jpg,-0.003784,0.001263,-0.005047,left
frame_000154.jpg,-0.004207,0.003835,-0.008041,left
frame_000155.jpg,-0.004395,0.003867,-0.008261,left
frame_000156.jpg,-0.004595,0.003881,-0.008477,left
frame_000157.jpg,-0.001326,0.006908,-0.008234,left
frame_000158.jpg,-0.002022,0.007286,-0.009308,left
frame_000159.jpg,-0.001710,0.007178,-0.008888,left
frame_000160.jpg,-0.001593,0.006961,-0.008554,left
frame_000161.jpg,-0.001827,0.007127,-0.008954,left
frame_000162.jpg,-0.001637,0.007108,-0.008746,left
frame_000163.jpg,0.005409,0.003355,0.002054,right
frame_000164.jpg,0.009010,0.006926,0.002084,right
frame_000165.jpg,0.021809,0.026348,-0.004540,left
frame_000166.jpg,0.022112,0.026437,-0.004325,left
frame_000167.jpg,0.021755,0.026479,-0.004724,left
frame_000168.jpg,0.010285,0.013118,-0.002833,left
frame_000169.jpg,0.012350,0.014878,-0.002528,left
frame_000170.jpg,0.012706,0.008324,0.004382,right
frame_000171.jpg,0.004812,0.005514,-0.000702,left
frame_000172.jpg,0.003207,0.004190,-0.000983,left
frame_000173.jpg,0.000875,0.003886,-0.003011,left
frame_000174.jpg,0.004590,0.000845,0.003745,right
frame_000175.jpg,0.000856,0.000947,-0.000091,left
frame_000176.jpg,-0.000948,0.001225,-0.002173,left
frame_000177.jpg,-0.000798,0.001250,-0.002047,left
frame_000178.jpg,-0.001655,0.007078,-0.008734,left
frame_000179.jpg,-0.001635,0.007063,-0.008698,left
frame_000180.jpg,-0.001407,0.007025,-0.008432,left
frame_000181.jpg,-0.001544,0.006983,-0.008527,left
frame_000182.jpg,-0.002428,0.007129,-0.009557,left
frame_000183.jpg,-0.001734,0.007165,-0.008899,left
frame_000184.jpg,0.002856,0.001727,0.001129,right
frame_000185.jpg,0.009435,0.006685,0.002750,right
frame_000186.jpg,0.009129,0.009275,-0.000146,left
frame_000187.jpg,0.008065,0.009937,-0.001872,left
frame_000188.jpg,0.008492,0.009889,-0.001397,left
frame_000189.jpg,0.005404,0.004169,0.001235,right
frame_000190.jpg,0.008594,0.005016,0.003578,right
frame_000191.jpg,0.005253,0.007887,-0.002634,left
frame_000192.jpg,-0.000611,0.006998,-0.007610,left
frame_000193.jpg,-0.001989,0.000017,-0.002006,left
frame_000194.jpg,0.006591,0.005163,0.001428,right
frame_000195.jpg,0.003830,0.002364,0.001466,right
frame_000196.jpg,-0.000853,0.000258,-0.001111,left
frame_000197.jpg,-0.002002,0.000865,-0.002867,left
frame_000198.jpg,-0.001020,0.000611,-0.001631,left
frame_000199.jpg,-0.002176,0.007120,-0.009295,left
frame_000200.jpg,-0.001536,0.007070,-0.008606,left
frame_000201.jpg,-0.001736,0.007017,-0.008753,left
frame_000202.jpg,-0.001684,0.007010,-0.008695,left
frame_000203.jpg,-0.001402,0.006908,-0.008310,left
frame_000204.jpg,-0.002100,0.007146,-0.009246,left
frame_000205.jpg,-0.001769,0.007157,-0.008926,left
frame_000206.jpg,-0.001777,0.007187,-0.008964,left
frame_000207.jpg,-0.000796,0.003854,-0.004650,left
frame_000208.jpg,0.008820,0.008642,0.000177,right
frame_000209.jpg,0.008016,0.009182,-0.001166,left
frame_000210.jpg,0.007941,0.009322,-0.001381,left
frame_000211.jpg,0.008117,0.008580,-0.000462,left
frame_000212.jpg,0.004961,0.006004,-0.001043,left
frame_000213.jpg,0.008005,0.004817,0.003188,right
frame_000214.jpg,0.006380,0.008711,-0.002332,left
frame_000215.jpg,0.000736,0.009923,-0.009187,left
frame_000216.jpg,-0.002666,0.000409,-0.003075,left
frame_000217.jpg,0.013183,0.009253,0.003930,right
frame_000218.jpg,-0.000234,0.002052,-0.002286,left
frame_000219.jpg,-0.000599,0.000442,-0.001041,left
frame_000220.jpg,-0.000840,0.000220,-0.001060,left
frame_000221.jpg,-0.000463,-0.000069,-0.000395,left
frame_000222.jpg,0.005255,0.000236,0.005020,right
frame_000223.jpg,0.005203,0.000271,0.004932,right
frame_000224.jpg,0.005394,0.000119,0.005275,right
frame_000225.jpg,0.005311,0.000122,0.005189,right
frame_000226.jpg,0.005365,0.000204,0.005161,right
frame_000227.jpg,0.005271,0.000127,0.005144,right
frame_000228.jpg,-0.000178,-0.000269,0.000091,right
frame_000229.jpg,0.002493,-0.004315,0.006808,right
frame_000230.jpg,0.005775,0.002959,0.002816,right
frame_000231.jpg,0.006761,0.003748,0.003013,right
frame_000232.jpg,0.005709,0.002905,0.002804,right
frame_000233.jpg,0.005732,0.003074,0.002658,right
frame_000234.jpg,0.005583,0.003150,0.002433,right
frame_000235.jpg,0.004172,0.001367,0.002805,right
frame_000236.jpg,0.006141,0.006691,-0.000550,left
frame_000237.jpg,0.002535,0.008053,-0.005518,left
frame_000238.jpg,0.000495,0.005125,-0.004630,left
frame_000239.jpg,-0.005540,0.001345,-0.006885,left
frame_000240.jpg,0.004518,-0.000775,0.005293,right
frame_000241.jpg,0.000642,-0.001927,0.002569,right
frame_000242.jpg,-0.003484,-0.000472,-0.003011,left
frame_000243.jpg,-0.003371,-0.000405,-0.002966,left
frame_000244.jpg,-0.002882,-0.001149,-0.001733,left
frame_000245.jpg,-0.003458,-0.000854,-0.002604,left
frame_000246.jpg,0.005189,0.000326,0.004862,right
frame_000247.jpg,0.005449,0.000113,0.005336,right
frame_000248.jpg,0.005282,0.000162,0.005121,right
frame_000249.jpg,0.005125,0.000252,0.004872,right
frame_000250.jpg,0.005528,0.000174,0.005355,right
frame_000251.jpg,0.006178,0.002089,0.004089,right
frame_000252.jpg,0.008811,0.005959,0.002852,right
frame_000253.jpg,0.009097,0.005806,0.003291,right
frame_000254.jpg,0.009092,0.005833,0.003259,right
frame_000255.jpg,0.006162,0.003398,0.002764,right
frame_000256.jpg,0.006057,0.004359,0.001698,right
frame_000257.jpg,0.007152,0.009065,-0.001913,left
frame_000258.jpg,0.000930,0.008322,-0.007392,left
frame_000259.jpg,-0.002172,0.003019,-0.005191,left
frame_000260.jpg,0.005395,0.000592,0.004803,right
frame_000261.jpg,0.002645,0.003030,-0.000384,left
frame_000262.jpg,-0.000125,-0.001289,0.001164,right
frame_000263.jpg,-0.000516,-0.000833,0.000317,right
frame_000264.jpg,-0.000416,-0.000511,0.000095,right
frame_000265.jpg,0.005329,0.000233,0.005097,right
frame_000266.jpg,0.005371,0.000060,0.005312,right
frame_000267.jpg,0.005371,0.000202,0.005169,right
frame_000268.jpg,0.005190,0.000305,0.004885,right
frame_000269.jpg,0.005393,0.000218,0.005176,right
frame_000270.jpg,0.005117,0.000128,0.004989,right
frame_000271.jpg,0.011211,0.009103,0.002107,right
frame_000272.jpg,0.011636,0.008624,0.003011,right
frame_000273.jpg,0.010716,0.008510,0.002206,right
frame_000274.jpg,0.010510,0.009045,0.001465,right
frame_000275.jpg,0.004439,0.002372,0.002067,right
frame_000276.jpg,0.008178,0.003444,0.004734,right
frame_000277.jpg,0.006092,0.008268,-0.002176,left
frame_000278.jpg,0.001973,0.007392,-0.005419,left
frame_000279.jpg,-0.002441,0.000897,-0.003338,left
frame_000280.jpg,0.018039,0.013413,0.004627,right
frame_000281.jpg,0.002980,0.003636,-0.000656,left
frame_000282.jpg,0.001634,-0.000351,0.001985,right
frame_000283.jpg,0.001333,-0.000274,0.001607,right
frame_000284.jpg,0.001825,-0.000254,0.002079,right
frame_000285.jpg,0.005307,0.000218,0.005089,right
frame_000286.jpg,0.005467,0.000180,0.005287,right
frame_000287.jpg,0.005562,0.000017,0.005545,right
frame_000288.jpg,0.005308,0.000202,0.005107,right
frame_000289.jpg,0.005329,0.000175,0.005154,right
frame_000290.jpg,0.005394,0.000153,0.005240,right
frame_000291.jpg,0.001917,-0.007666,0.009583,right
frame_000292.jpg,0.005187,0.000318,0.004869,right
frame_000293.jpg,0.007453,0.002549,0.004903,right
frame_000294.jpg,0.007134,0.002667,0.004467,right
frame_000295.jpg,0.007464,0.002570,0.004895,right
frame_000296.jpg,0.007548,0.002553,0.004994,right
frame_000297.jpg,0.004722,0.004830,-0.000108,left
frame_000298.jpg,0.006706,0.004043,0.002662,right
frame_000299.jpg,0.006652,0.007157,-0.000505,left
frame_000300.jpg,-0.003515,0.002534,-0.006049,left
frame_000301.jpg,-0.004417,0.002590,-0.007007,left
frame_000302.jpg,0.009914,0.007438,0.002476,right
frame_000303.jpg,0.001015,0.000659,0.000356,right
frame_000304.jpg,0.001165,-0.004714,0.005879,right
frame_000305.jpg,0.001029,-0.004394,0.005423,right
frame_000306.jpg,0.000687,-0.004537,0.005224,right
frame_000307.jpg,0.005162,0.000302,0.004860,right
frame_000308.jpg,0.005462,0.000180,0.005282,right
frame_000309.jpg,0.005143,0.000266,0.004877,right
frame_000310.jpg,0.005320,0.000284,0.005035,right
frame_000311.jpg,0.005334,0.000179,0.005155,right
frame_000312.jpg,0.001321,-0.004861,0.006182,right
frame_000313.jpg,0.007121,0.003627,0.003494,right
frame_000314.jpg,0.005865,0.003071,0.002793,right
frame_000315.jpg,0.005798,0.002940,0.002858,right
frame_000316.jpg,0.005464,0.002970,0.002494,right
frame_000317.jpg,0.003773,0.003508,0.000265,right
frame_000318.jpg,0.007008,0.003645,0.003363,right
frame_000319.jpg,0.003436,0.008100,-0.004665,left
frame_000320.jpg,-0.001145,0.006016,-0.007162,left
frame_000321.jpg,-0.006246,0.001401,-0.007647,left
frame_000322.jpg,0.000657,0.001702,-0.001045,left
frame_000323.jpg,-0.000215,0.002605,-0.002820,left
frame_000324.jpg,0.000367,-0.003325,0.003692,right
frame_000325.jpg,0.000179,-0.003293,0.003471,right
frame_000326.jpg,0.005375,0.000066,0.005309,right
frame_000327.jpg,0.005420,0.000212,0.005208,right
frame_000328.jpg,0.005465,0.000046,0.005418,right
frame_000329.jpg,0.005409,0.000174,0.005235,right
frame_000330.jpg,0.005356,0.000250,0.005106,right
frame_000331.jpg,0.011516,0.009296,0.002220,right
frame_000332.jpg,0.009076,0.005921,0.003154,right
frame_000333.jpg,0.008009,0.005944,0.002065,right
frame_000334.jpg,0.009273,0.005807,0.003466,right
frame_000335.jpg,0.008308,0.005014,0.003295,right
frame_000336.jpg,0.004697,0.006283,-0.001586,left
frame_000337.jpg,0.007565,0.006860,0.000705,right
frame_000338.jpg,-0.002396,0.005795,-0.008190,left
frame_000339.jpg,-0.003865,0.003786,-0.007652,left
frame_000340.jpg,0.003255,0.001540,0.001716,right
frame_000341.jpg,0.001548,0.002008,-0.000461,left
frame_000342.jpg,0.000040,-0.001144,0.001185,right
frame_000343.jpg,-0.000959,-0.000930,-0.000029,left
frame_000344.jpg,-0.000351,-0.000744,0.000393,right
frame_000345.jpg,0.005610,-0.000236,0.005846,right
frame_000346.jpg,0.005791,-0.000507,0.006298,right
frame_000347.jpg,0.005324,0.000226,0.005098,right
frame_000348.jpg,0.005387,0.000248,0.005139,right
frame_000349.jpg,0.005307,0.000287,0.005020,right
frame_000350.jpg,0.005296,0.000225,0.005071,right
frame_000351.jpg,0.001351,-0.004871,0.006222,right
frame_000352.jpg,0.007804,0.004525,0.003279,right
frame_000353.jpg,0.008834,0.006064,0.002770,right
frame_000354.jpg,0.009128,0.005786,0.003342,right
frame_000355.jpg,0.009151,0.005804,0.003346,right
frame_000356.jpg,0.008484,0.005369,0.003115,right
frame_000357.jpg,0.004135,0.003899,0.000236,right
frame_000358.jpg,0.007246,0.007352,-0.000105,left
frame_000359.jpg,-0.000474,0.005445,-0.005919,left
frame_000360.jpg,-0.000140,0.007855,-0.007995,left
frame_000361.jpg,-0.003381,-0.000197,-0.003183,left
frame_000362.jpg,0.002162,0.001675,0.000488,right
frame_000363.jpg,-0.000109,0.000339,-0.000447,left
frame_000364.jpg,-0.000101,-0.004309,0.004208,right
frame_000365.jpg,-0.000497,-0.004302,0.003805,right
frame_000366.jpg,0.005365,0.000148,0.005217,right
frame_000367.jpg,0.005378,0.000228,0.005150,right
frame_000368.jpg,0.005349,0.000247,0.005103,right
frame_000369.jpg,0.005208,0.000166,0.005042,right
frame_000370.jpg,0.005421,0.000155,0.005266,right
frame_000371.jpg,0.004863,-0.003434,0.008297,right
frame_000372.jpg,0.005179,0.000233,0.004945,right
frame_000373.jpg,0.005819,0.002489,0.003330,right
frame_000374.jpg,0.006669,0.002340,0.004329,right
frame_000375.jpg,0.006420,0.002474,0.003946,right
frame_000376.jpg,0.005789,0.002580,0.003209,right
frame_000377.jpg,0.008166,0.004117,0.004049,right
frame_000378.jpg,0.003383,0.003967,-0.000584,left
frame_000379.jpg,0.006006,0.003068,0.002939,right
frame_000380.jpg,0.007351,0.010083,-0.002732,left
frame_000381.jpg,-0.000398,0.006108,-0.006506,left
frame_000382.jpg,-0.001266,0.000196,-0.001461,left
frame_000383.jpg,0.002343,-0.001144,0.003487,right
frame_000384.jpg,0.000303,-0.000634,0.000937,right
frame_000385.jpg,0.000070,-0.005092,0.005162,right
frame_000386.jpg,0.000082,-0.005075,0.005158,right
frame_000387.jpg,0.005168,0.000276,0.004892,right
frame_000388.jpg,0.005329,0.000197,0.005133,right
frame_000389.jpg,0.005588,-0.000047,0.005634,right
frame_000390.jpg,0.005241,0.000339,0.004903,right
frame_000391.jpg,0.005298,0.000324,0.004974,right
frame_000392.jpg,0.004820,-0.003465,0.008285,right
frame_000393.jpg,0.005210,0.000379,0.004831,right
frame_000394.jpg,0.008944,0.005847,0.003097,right
frame_000395.jpg,0.008227,0.006199,0.002028,right
frame_000396.jpg,0.009127,0.005915,0.003212,right
frame_000397.jpg,0.009074,0.005861,0.003212,right
frame_000398.jpg,0.008897,0.003864,0.005033,right
frame_000399.jpg,0.005589,0.006022,-0.000433,left
frame_000400.jpg,0.007824,0.004681,0.003143,right
frame_000401.jpg,0.007764,0.009925,-0.002161,left
frame_000402.jpg,0.000311,0.001366,-0.001055,left
frame_000403.jpg,-0.000788,0.001020,-0.001808,left
frame_000404.jpg,-0.004411,-0.002173,-0.002237,left
frame_000405.jpg,0.002517,-0.005066,0.007583,right
frame_000406.jpg,-0.000302,-0.004157,0.003855,right
frame_000407.jpg,-0.000058,-0.004522,0.004464,right
frame_000408.jpg,0.005947,-0.002163,0.008111,right
frame_000409.jpg,0.005760,-0.002054,0.007814,right
frame_000410.jpg,0.005703,-0.002033,0.007736,right
frame_000411.jpg,0.001622,-0.000697,0.002320,right
frame_000412.jpg,0.006448,0.005971,0.000477,right
frame_000413.jpg,0.006378,0.006017,0.000361,right
frame_000414.jpg,0.007927,0.005930,0.001997,right
frame_000415.jpg,0.007406,0.006622,0.000784,right
frame_000416.jpg,0.008180,0.005087,0.003093,right
frame_000417.jpg,0.004143,-0.000015,0.004158,right
frame_000418.jpg,0.010526,0.004926,0.005600,right
frame_000419.jpg,0.003057,0.005322,-0.002265,left
frame_000420.jpg,0.000155,0.008573,-0.008418,left
frame_000421.jpg,-0.005240,-0.000971,-0.004269,left
frame_000422.jpg,0.006033,0.004746,0.001287,right
frame_000423.jpg,0.004668,0.003455,0.001213,right
frame_000424.jpg,0.002893,0.001209,0.001683,right
frame_000425.jpg,0.003517,0.001914,0.001603,right
frame_000426.jpg,0.003504,0.001936,0.001567,right
frame_000427.jpg,-0.009192,0.007668,-0.016860,left
frame_000428.jpg,-0.008102,0.007772,-0.015874,left
frame_000429.jpg,-0.009375,0.008199,-0.017575,left
frame_000430.jpg,-0.008384,0.007893,-0.016277,left
frame_000431.jpg,-0.008309,0.007893,-0.016201,left
frame_000432.jpg,-0.008655,0.007810,-0.016465,left
frame_000433.jpg,-0.003979,0.003665,-0.007644,left
frame_000434.jpg,0.000670,0.003759,-0.003089,left
frame_000435.jpg,0.001800,0.002911,-0.001111,left
frame_000436.jpg,0.002332,0.003067,-0.000735,left
frame_000437.jpg,0.001726,0.003274,-0.001548,left
frame_000438.jpg,0.001973,0.003222,-0.001249,left
frame_000439.jpg,0.000917,0.003745,-0.002827,left
frame_000440.jpg,0.007298,0.007099,0.000199,right
frame_000441.jpg,0.006421,0.007261,-0.000841,left
frame_000442.jpg,0.006790,0.007020,-0.000230,left
frame_000443.jpg,0.006974,0.006855,0.000119,right
frame_000444.jpg,0.002033,0.005991,-0.003958,left
frame_000445.jpg,-0.001360,0.004870,-0.006230,left
frame_000446.jpg,0.005296,0.007613,-0.002317,left
frame_000447.jpg,-0.000038,0.001454,-0.001492,left
frame_000448.jpg,-0.002949,0.004611,-0.007559,left
frame_000449.jpg,0.002033,-0.000734,0.002767,right
frame_000450.jpg,0.001516,-0.000493,0.002008,right
frame_000451.jpg,0.001491,-0.000294,0.001784,right
frame_000452.jpg,0.001804,-0.000454,0.002258,right
frame_000453.jpg,0.001926,-0.000533,0.002458,right
frame_000454.jpg,0.001683,-0.000567,0.002249,right
frame_000455.jpg,0.001831,-0.000176,0.002007,right
frame_000456.jpg,-0.008944,0.007803,-0.016747,left
frame_000457.jpg,-0.008168,0.007883,-0.016051,left
frame_000458.jpg,-0.008106,0.007847,-0.015953,left
frame_000459.jpg,-0.008637,0.007863,-0.016500,left
frame_000460.jpg,-0.008139,0.007883,-0.016023,left
frame_000461.jpg,-0.007913,0.007712,-0.015625,left
frame_000462.jpg,-0.008874,0.007555,-0.016430,left
frame_000463.jpg,-0.001924,0.005475,-0.007399,left
frame_000464.jpg,0.006646,0.002824,0.003822,right
frame_000465.jpg,0.006353,0.002691,0.003662,right
frame_000466.jpg,0.005997,0.002736,0.003260,right
frame_000467.jpg,0.005822,0.002584,0.003239,right
frame_000468.jpg,0.007106,0.006517,0.000589,right
frame_000469.jpg,0.004651,0.009621,-0.004971,left
frame_000470.jpg,0.001126,0.006842,-0.005716,left
frame_000471.jpg,-0.002495,0.004015,-0.006510,left
frame_000472.jpg,0.004718,0.003532,0.001186,right
frame_000473.jpg,0.001977,0.000900,0.001077,right
frame_000474.jpg,0.002236,-0.000294,0.002530,right
frame_000475.jpg,0.002784,-0.000560,0.003344,right
frame_000476.jpg,0.002704,-0.000593,0.003296,right
frame_000477.jpg,0.002794,-0.000702,0.003496,right
frame_000478.jpg,0.002654,-0.000239,0.002892,right
frame_000479.jpg,0.002875,-0.000719,0.003594,right
frame_000480.jpg,0.002668,-0.000561,0.003229,right
frame_000481.jpg,0.002763,-0.000616,0.003379,right
frame_000482.jpg,-0.009015,0.008078,-0.017094,left
frame_000483.jpg,-0.008900,0.007826,-0.016726,left
frame_000484.jpg,-0.007790,0.007644,-0.015434,left
frame_000485.jpg,-0.007867,0.007715,-0.015583,left
frame_000486.jpg,-0.008327,0.007768,-0.016095,left
frame_000487.jpg,-0.008320,0.007962,-0.016281,left
frame_000488.jpg,-0.008644,0.007801,-0.016444,left
frame_000489.jpg,-0.008732,0.007825,-0.016556,left
frame_000490.jpg,-0.003861,0.003666,-0.007526,left
frame_000491.jpg,0.006365,0.003430,0.002935,right
frame_000492.jpg,0.006763,0.002885,0.003878,right
frame_000493.jpg,0.006427,0.002786,0.003641,right
frame_000494.jpg,0.006847,0.002731,0.004117,right
frame_000495.jpg,0.006985,0.004594,0.002391,right
frame_000496.jpg,0.006565,0.008788,-0.002223,left
frame_000497.jpg,0.003520,0.009346,-0.005826,left
frame_000498.jpg,0.000357,0.006533,-0.006176,left
